"No.","Time","Source","Destination","Protocol","Length","Info"
"189080","4280.645904000","192.168.100.72","192.168.100.70","HTTP","185","GET /69 HTTP/1.1 "
"189097","4280.825279000","192.168.100.70","192.168.100.72","HTTP","584","HTTP/1.1 200 OK  (text/html)"
"189120","4281.015653000","192.168.100.70","192.168.100.72","HTTP","584","HTTP/1.1 200 OK  (text/html)"
"189139","4281.131427000","192.168.100.70","192.168.100.72","HTTP","584","HTTP/1.1 200 OK  (text/html)"
"189158","4281.248119000","192.168.100.70","192.168.100.72","HTTP","583","HTTP/1.1 200 OK  (text/html)"
"189180","4281.644145000","192.168.100.70","192.168.100.72","HTTP","499","HTTP/1.1 200 OK  (text/html)"
"189245","4286.662413000","192.168.100.72","192.168.100.70","HTTP","185","GET /89 HTTP/1.1 "
"189248","4286.667421000","192.168.100.72","192.168.100.70","HTTP","185","GET /67 HTTP/1.1 "
"189253","4286.672913000","192.168.100.72","192.168.100.70","HTTP","185","GET /61 HTTP/1.1 "
"189254","4286.673354000","192.168.100.72","192.168.100.70","HTTP","185","GET /19 HTTP/1.1 "
"189257","4286.684659000","192.168.100.72","192.168.100.70","HTTP","185","GET /75 HTTP/1.1 "
"189275","4286.860928000","192.168.100.70","192.168.100.72","HTTP","584","HTTP/1.1 200 OK  (text/html)"
"189297","4286.994858000","192.168.100.70","192.168.100.72","HTTP","584","HTTP/1.1 200 OK  (text/html)"
"189318","4287.159819000","192.168.100.70","192.168.100.72","HTTP","499","HTTP/1.1 200 OK  (text/html)"
"189337","4287.275287000","192.168.100.70","192.168.100.72","HTTP","583","HTTP/1.1 200 OK  (text/html)"
"189356","4287.391061000","192.168.100.70","192.168.100.72","HTTP","584","HTTP/1.1 200 OK  (text/html)"
"189423","4287.712426000","192.168.100.72","192.168.100.70","HTTP","185","GET /58 HTTP/1.1 "
"189424","4287.713249000","192.168.100.72","192.168.100.70","HTTP","185","GET /71 HTTP/1.1 "
"189425","4287.713609000","192.168.100.72","192.168.100.70","HTTP","185","GET /69 HTTP/1.1 "
"189426","4287.713831000","192.168.100.72","192.168.100.70","HTTP","184","GET /0 HTTP/1.1 "
"189427","4287.713994000","192.168.100.72","192.168.100.70","HTTP","185","GET /54 HTTP/1.1 "
"189449","4287.987720000","192.168.100.70","192.168.100.72","HTTP","584","HTTP/1.1 200 OK  (text/html)"
"189469","4288.102232000","192.168.100.70","192.168.100.72","HTTP","583","HTTP/1.1 200 OK  (text/html)"
"189488","4288.213137000","192.168.100.70","192.168.100.72","HTTP","583","HTTP/1.1 200 OK  (text/html)"
"189507","4288.387903000","192.168.100.70","192.168.100.72","HTTP","584","HTTP/1.1 200 OK  (text/html)"
"189526","4288.511730000","192.168.100.70","192.168.100.72","HTTP","584","HTTP/1.1 200 OK  (text/html)"
"189582","4289.647775000","192.168.100.72","192.168.100.70","HTTP","185","GET /87 HTTP/1.1 "
"189587","4289.655768000","192.168.100.72","192.168.100.70","HTTP","185","GET /54 HTTP/1.1 "
"189592","4289.656038000","192.168.100.72","192.168.100.70","HTTP","185","GET /57 HTTP/1.1 "
"189593","4289.668707000","192.168.100.72","192.168.100.70","HTTP","185","GET /31 HTTP/1.1 "
"189594","4289.669070000","192.168.100.72","192.168.100.70","HTTP","185","GET /14 HTTP/1.1 "
"189619","4289.940425000","192.168.100.70","192.168.100.72","HTTP","499","HTTP/1.1 200 OK  (text/html)"
"189638","4290.145250000","192.168.100.70","192.168.100.72","HTTP","584","HTTP/1.1 200 OK  (text/html)"
"189657","4290.349020000","192.168.100.70","192.168.100.72","HTTP","584","HTTP/1.1 200 OK  (text/html)"
"189676","4290.475958000","192.168.100.70","192.168.100.72","HTTP","584","HTTP/1.1 200 OK  (text/html)"
"189696","4290.650170000","192.168.100.70","192.168.100.72","HTTP","584","HTTP/1.1 200 OK  (text/html)"
"189748","4293.732993000","192.168.100.72","192.168.100.70","HTTP","185","GET /38 HTTP/1.1 "
"189749","4293.733409000","192.168.100.72","192.168.100.70","HTTP","185","GET /43 HTTP/1.1 "
"189752","4293.743001000","192.168.100.72","192.168.100.70","HTTP","185","GET /57 HTTP/1.1 "
"189757","4293.750490000","192.168.100.72","192.168.100.70","HTTP","185","GET /49 HTTP/1.1 "
"189758","4293.750890000","192.168.100.72","192.168.100.70","HTTP","185","GET /92 HTTP/1.1 "
"189776","4293.931883000","192.168.100.70","192.168.100.72","HTTP","583","HTTP/1.1 200 OK  (text/html)"
"189800","4294.130772000","192.168.100.70","192.168.100.72","HTTP","499","HTTP/1.1 200 OK  (text/html)"
"189819","4294.238587000","192.168.100.70","192.168.100.72","HTTP","584","HTTP/1.1 200 OK  (text/html)"
"189841","4294.364358000","192.168.100.70","192.168.100.72","HTTP","583","HTTP/1.1 200 OK  (text/html)"
"189861","4294.546946000","192.168.100.70","192.168.100.72","HTTP","584","HTTP/1.1 200 OK  (text/html)"
"189915","4301.728656000","192.168.100.72","192.168.100.70","HTTP","185","GET /16 HTTP/1.1 "
"189920","4301.739917000","192.168.100.72","192.168.100.70","HTTP","185","GET /51 HTTP/1.1 "
"189921","4301.740563000","192.168.100.72","192.168.100.70","HTTP","185","GET /20 HTTP/1.1 "
"189922","4301.740659000","192.168.100.72","192.168.100.70","HTTP","184","GET /8 HTTP/1.1 "
"189925","4301.744600000","192.168.100.72","192.168.100.70","HTTP","184","GET /3 HTTP/1.1 "
"189942","4301.904636000","192.168.100.70","192.168.100.72","HTTP","584","HTTP/1.1 200 OK  (text/html)"
"189967","4302.216937000","192.168.100.70","192.168.100.72","HTTP","499","HTTP/1.1 200 OK  (text/html)"
"189986","4302.334903000","192.168.100.70","192.168.100.72","HTTP","584","HTTP/1.1 200 OK  (text/html)"
"190005","4302.450970000","192.168.100.70","192.168.100.72","HTTP","583","HTTP/1.1 200 OK  (text/html)"
"190024","4302.621731000","192.168.100.70","192.168.100.72","HTTP","583","HTTP/1.1 200 OK  (text/html)"
"190093","4307.758112000","192.168.100.72","192.168.100.70","HTTP","185","GET /90 HTTP/1.1 "
"190097","4307.769142000","192.168.100.72","192.168.100.70","HTTP","185","GET /74 HTTP/1.1 "
"190100","4307.775412000","192.168.100.72","192.168.100.70","HTTP","185","GET /83 HTTP/1.1 "
"190109","4307.846431000","192.168.100.72","192.168.100.70","HTTP","185","GET /46 HTTP/1.1 "
"190110","4307.847075000","192.168.100.72","192.168.100.70","HTTP","185","GET /74 HTTP/1.1 "
"190123","4307.963762000","192.168.100.70","192.168.100.72","HTTP","584","HTTP/1.1 200 OK  (text/html)"
"190147","4308.163725000","192.168.100.70","192.168.100.72","HTTP","499","HTTP/1.1 200 OK  (text/html)"
"190167","4308.365605000","192.168.100.70","192.168.100.72","HTTP","584","HTTP/1.1 200 OK  (text/html)"
"190190","4308.486506000","192.168.100.70","192.168.100.72","HTTP","584","HTTP/1.1 200 OK  (text/html)"
"190291","4308.663316000","192.168.100.70","192.168.100.72","HTTP","499","HTTP/1.1 200 OK  (text/html)"
"190295","4308.690734000","192.168.100.72","192.168.100.70","HTTP","184","GET /2 HTTP/1.1 "
"190309","4308.768318000","192.168.100.72","192.168.100.70","HTTP","185","GET /36 HTTP/1.1 "
"190310","4308.769133000","192.168.100.72","192.168.100.70","HTTP","185","GET /15 HTTP/1.1 "
"190311","4308.769298000","192.168.100.72","192.168.100.70","HTTP","185","GET /99 HTTP/1.1 "
"190312","4308.769342000","192.168.100.72","192.168.100.70","HTTP","185","GET /34 HTTP/1.1 "
"190336","4309.087405000","192.168.100.70","192.168.100.72","HTTP","582","HTTP/1.1 200 OK  (text/html)"
"190358","4309.297636000","192.168.100.70","192.168.100.72","HTTP","498","HTTP/1.1 200 OK  (text/html)"
"190381","4309.420738000","192.168.100.70","192.168.100.72","HTTP","584","HTTP/1.1 200 OK  (text/html)"
"190402","4309.599294000","192.168.100.70","192.168.100.72","HTTP","583","HTTP/1.1 200 OK  (text/html)"
"190421","4309.790858000","192.168.100.70","192.168.100.72","HTTP","583","HTTP/1.1 200 OK  (text/html)"
"190476","4310.726800000","192.168.100.72","192.168.100.70","HTTP","185","GET /16 HTTP/1.1 "
"190479","4310.728756000","192.168.100.72","192.168.100.70","HTTP","185","GET /69 HTTP/1.1 "
"190482","4310.738819000","192.168.100.72","192.168.100.70","HTTP","185","GET /18 HTTP/1.1 "
"190485","4310.743180000","192.168.100.72","192.168.100.70","HTTP","185","GET /58 HTTP/1.1 "
"190488","4310.750139000","192.168.100.72","192.168.100.70","HTTP","185","GET /15 HTTP/1.1 "
"190510","4311.049095000","192.168.100.70","192.168.100.72","HTTP","584","HTTP/1.1 200 OK  (text/html)"
"190529","4311.222971000","192.168.100.70","192.168.100.72","HTTP","583","HTTP/1.1 200 OK  (text/html)"
"190548","4311.351886000","192.168.100.70","192.168.100.72","HTTP","584","HTTP/1.1 200 OK  (text/html)"
"190569","4311.460670000","192.168.100.70","192.168.100.72","HTTP","583","HTTP/1.1 200 OK  (text/html)"
"190590","4311.852272000","192.168.100.70","192.168.100.72","HTTP","584","HTTP/1.1 200 OK  (text/html)"
"190643","4314.849610000","192.168.100.72","192.168.100.70","HTTP","185","GET /10 HTTP/1.1 "
"190658","4314.911591000","192.168.100.72","192.168.100.70","HTTP","185","GET /26 HTTP/1.1 "
"190659","4314.912437000","192.168.100.72","192.168.100.70","HTTP","185","GET /99 HTTP/1.1 "
"190660","4314.912624000","192.168.100.72","192.168.100.70","HTTP","185","GET /46 HTTP/1.1 "
"190661","4314.912715000","192.168.100.72","192.168.100.70","HTTP","185","GET /91 HTTP/1.1 "
"190674","4315.025393000","192.168.100.70","192.168.100.72","HTTP","583","HTTP/1.1 200 OK  (text/html)"
"190697","4315.146681000","192.168.100.70","192.168.100.72","HTTP","584","HTTP/1.1 200 OK  (text/html)"
"190716","4315.347495000","192.168.100.70","192.168.100.72","HTTP","584","HTTP/1.1 200 OK  (text/html)"
"190737","4315.747118000","192.168.100.70","192.168.100.72","HTTP","498","HTTP/1.1 200 OK  (text/html)"
"190760","4315.933285000","192.168.100.70","192.168.100.72","HTTP","499","HTTP/1.1 200 OK  (text/html)"
"190816","4322.807856000","192.168.100.72","192.168.100.70","HTTP","185","GET /87 HTTP/1.1 "
"190819","4322.816245000","192.168.100.72","192.168.100.70","HTTP","185","GET /61 HTTP/1.1 "
"190824","4322.820338000","192.168.100.72","192.168.100.70","HTTP","185","GET /44 HTTP/1.1 "
"190825","4322.820680000","192.168.100.72","192.168.100.70","HTTP","185","GET /74 HTTP/1.1 "
"190832","4322.900075000","192.168.100.72","192.168.100.70","HTTP","185","GET /28 HTTP/1.1 "
"190847","4323.004522000","192.168.100.70","192.168.100.72","HTTP","583","HTTP/1.1 200 OK  (text/html)"
"190869","4323.123671000","192.168.100.70","192.168.100.72","HTTP","583","HTTP/1.1 200 OK  (text/html)"
"190892","4323.248634000","192.168.100.70","192.168.100.72","HTTP","498","HTTP/1.1 200 OK  (text/html)"
"190911","4323.432362000","192.168.100.70","192.168.100.72","HTTP","584","HTTP/1.1 200 OK  (text/html)"
"190930","4323.614676000","192.168.100.70","192.168.100.72","HTTP","584","HTTP/1.1 200 OK  (text/html)"
"191000","4328.848583000","192.168.100.72","192.168.100.70","HTTP","185","GET /31 HTTP/1.1 "
"191003","4328.858516000","192.168.100.72","192.168.100.70","HTTP","185","GET /15 HTTP/1.1 "
"191008","4328.861048000","192.168.100.72","192.168.100.70","HTTP","185","GET /38 HTTP/1.1 "
"191009","4328.861332000","192.168.100.72","192.168.100.70","HTTP","185","GET /64 HTTP/1.1 "
"191012","4328.875635000","192.168.100.72","192.168.100.70","HTTP","185","GET /91 HTTP/1.1 "
"191032","4329.049198000","192.168.100.70","192.168.100.72","HTTP","584","HTTP/1.1 200 OK  (text/html)"
"191061","4329.465735000","192.168.100.70","192.168.100.72","HTTP","498","HTTP/1.1 200 OK  (text/html)"
"191080","4329.579644000","192.168.100.70","192.168.100.72","HTTP","584","HTTP/1.1 200 OK  (text/html)"
"191107","4329.699419000","192.168.100.70","192.168.100.72","HTTP","583","HTTP/1.1 200 OK  (text/html)"
"191169","4329.783239000","192.168.100.72","192.168.100.70","HTTP","185","GET /38 HTTP/1.1 "
"191170","4329.783622000","192.168.100.72","192.168.100.70","HTTP","185","GET /63 HTTP/1.1 "
"191182","4329.862667000","192.168.100.72","192.168.100.70","HTTP","185","GET /46 HTTP/1.1 "
"191183","4329.863444000","192.168.100.72","192.168.100.70","HTTP","185","GET /72 HTTP/1.1 "
"191184","4329.863501000","192.168.100.72","192.168.100.70","HTTP","185","GET /51 HTTP/1.1 "
"191212","4330.184045000","192.168.100.70","192.168.100.72","HTTP","584","HTTP/1.1 200 OK  (text/html)"
"191235","4330.595055000","192.168.100.70","192.168.100.72","HTTP","584","HTTP/1.1 200 OK  (text/html)"
"191254","4330.782278000","192.168.100.70","192.168.100.72","HTTP","583","HTTP/1.1 200 OK  (text/html)"
"191274","4330.906066000","192.168.100.70","192.168.100.72","HTTP","584","HTTP/1.1 200 OK  (text/html)"
"191293","4331.110164000","192.168.100.70","192.168.100.72","HTTP","583","HTTP/1.1 200 OK  (text/html)"
"191315","4331.407182000","192.168.100.70","192.168.100.72","HTTP","499","HTTP/1.1 200 OK  (text/html)"
"191328","4331.723840000","192.168.100.72","192.168.100.70","HTTP","185","GET /94 HTTP/1.1 "
"191337","4331.726144000","192.168.100.72","192.168.100.70","HTTP","185","GET /76 HTTP/1.1 "
"191338","4331.726720000","192.168.100.72","192.168.100.70","HTTP","185","GET /48 HTTP/1.1 "
"191339","4331.726882000","192.168.100.72","192.168.100.70","HTTP","185","GET /74 HTTP/1.1 "
"191340","4331.727074000","192.168.100.72","192.168.100.70","HTTP","185","GET /70 HTTP/1.1 "
"191392","4331.808030000","192.168.100.72","192.168.100.70","HTTP","185","GET /86 HTTP/1.1 "
"191402","4331.909054000","192.168.100.70","192.168.100.72","HTTP","584","HTTP/1.1 200 OK  (text/html)"
"191425","4332.038409000","192.168.100.70","192.168.100.72","HTTP","583","HTTP/1.1 200 OK  (text/html)"
"191445","4332.216227000","192.168.100.70","192.168.100.72","HTTP","584","HTTP/1.1 200 OK  (text/html)"
"191464","4332.353242000","192.168.100.70","192.168.100.72","HTTP","584","HTTP/1.1 200 OK  (text/html)"
"191483","4332.523444000","192.168.100.70","192.168.100.72","HTTP","584","HTTP/1.1 200 OK  (text/html)"
"191502","4332.642604000","192.168.100.70","192.168.100.72","HTTP","584","HTTP/1.1 200 OK  (text/html)"
"191560","4335.823725000","192.168.100.72","192.168.100.70","HTTP","185","GET /62 HTTP/1.1 "
"191573","4335.903759000","192.168.100.72","192.168.100.70","HTTP","185","GET /65 HTTP/1.1 "
"191574","4335.904558000","192.168.100.72","192.168.100.70","HTTP","185","GET /27 HTTP/1.1 "
"191575","4335.904660000","192.168.100.72","192.168.100.70","HTTP","185","GET /32 HTTP/1.1 "
"191576","4335.904737000","192.168.100.72","192.168.100.70","HTTP","185","GET /62 HTTP/1.1 "
"191589","4336.016218000","192.168.100.70","192.168.100.72","HTTP","583","HTTP/1.1 200 OK  (text/html)"
"191612","4336.226303000","192.168.100.70","192.168.100.72","HTTP","584","HTTP/1.1 200 OK  (text/html)"
"191631","4336.349217000","192.168.100.70","192.168.100.72","HTTP","584","HTTP/1.1 200 OK  (text/html)"
"191651","4336.530355000","192.168.100.70","192.168.100.72","HTTP","583","HTTP/1.1 200 OK  (text/html)"
"191670","4336.736946000","192.168.100.70","192.168.100.72","HTTP","584","HTTP/1.1 200 OK  (text/html)"
"191726","4343.903388000","192.168.100.72","192.168.100.70","HTTP","185","GET /42 HTTP/1.1 "
"191727","4343.903927000","192.168.100.72","192.168.100.70","HTTP","185","GET /85 HTTP/1.1 "
"191728","4343.904042000","192.168.100.72","192.168.100.70","HTTP","185","GET /59 HTTP/1.1 "
"191731","4343.934148000","192.168.100.72","192.168.100.70","HTTP","185","GET /55 HTTP/1.1 "
"191738","4343.993606000","192.168.100.72","192.168.100.70","HTTP","185","GET /30 HTTP/1.1 "
"191751","4344.103771000","192.168.100.70","192.168.100.72","HTTP","583","HTTP/1.1 200 OK  (text/html)"
"191773","4344.234424000","192.168.100.70","192.168.100.72","HTTP","584","HTTP/1.1 200 OK  (text/html)"
"191793","4344.515728000","192.168.100.70","192.168.100.72","HTTP","583","HTTP/1.1 200 OK  (text/html)"
"191814","4344.717224000","192.168.100.70","192.168.100.72","HTTP","499","HTTP/1.1 200 OK  (text/html)"
"191833","4344.913458000","192.168.100.70","192.168.100.72","HTTP","583","HTTP/1.1 200 OK  (text/html)"
"191900","4349.864250000","192.168.100.72","192.168.100.70","HTTP","185","GET /51 HTTP/1.1 "
"191905","4349.867472000","192.168.100.72","192.168.100.70","HTTP","185","GET /78 HTTP/1.1 "
"191906","4349.867887000","192.168.100.72","192.168.100.70","HTTP","185","GET /10 HTTP/1.1 "
"191911","4349.871244000","192.168.100.72","192.168.100.70","HTTP","185","GET /94 HTTP/1.1 "
"191912","4349.871487000","192.168.100.72","192.168.100.70","HTTP","184","GET /0 HTTP/1.1 "
"191929","4350.076911000","192.168.100.70","192.168.100.72","HTTP","584","HTTP/1.1 200 OK  (text/html)"
"191952","4350.263795000","192.168.100.70","192.168.100.72","HTTP","584","HTTP/1.1 200 OK  (text/html)"
"191971","4350.379819000","192.168.100.70","192.168.100.72","HTTP","583","HTTP/1.1 200 OK  (text/html)"
"191990","4350.545465000","192.168.100.70","192.168.100.72","HTTP","583","HTTP/1.1 200 OK  (text/html)"
"192009","4350.673214000","192.168.100.70","192.168.100.72","HTTP","583","HTTP/1.1 200 OK  (text/html)"
"192069","4350.861058000","192.168.100.72","192.168.100.70","HTTP","185","GET /23 HTTP/1.1 "
"192076","4350.873603000","192.168.100.72","192.168.100.70","HTTP","185","GET /18 HTTP/1.1 "
"192077","4350.874210000","192.168.100.72","192.168.100.70","HTTP","185","GET /21 HTTP/1.1 "
"192078","4350.874284000","192.168.100.72","192.168.100.70","HTTP","185","GET /57 HTTP/1.1 "
"192081","4350.890690000","192.168.100.72","192.168.100.70","HTTP","185","GET /15 HTTP/1.1 "
"192104","4351.066823000","192.168.100.70","192.168.100.72","HTTP","584","HTTP/1.1 200 OK  (text/html)"
"192123","4351.181796000","192.168.100.70","192.168.100.72","HTTP","584","HTTP/1.1 200 OK  (text/html)"
"192143","4351.474933000","192.168.100.70","192.168.100.72","HTTP","583","HTTP/1.1 200 OK  (text/html)"
"192162","4351.590086000","192.168.100.70","192.168.100.72","HTTP","584","HTTP/1.1 200 OK  (text/html)"
"192181","4351.695683000","192.168.100.70","192.168.100.72","HTTP","584","HTTP/1.1 200 OK  (text/html)"
"192233","4352.828427000","192.168.100.72","192.168.100.70","HTTP","185","GET /21 HTTP/1.1 "
"192234","4352.828862000","192.168.100.72","192.168.100.70","HTTP","185","GET /26 HTTP/1.1 "
"192235","4352.828958000","192.168.100.72","192.168.100.70","HTTP","185","GET /77 HTTP/1.1 "
"192253","4352.902421000","192.168.100.72","192.168.100.70","HTTP","185","GET /40 HTTP/1.1 "
"192254","4352.903217000","192.168.100.72","192.168.100.70","HTTP","185","GET /75 HTTP/1.1 "
"192255","4352.903388000","192.168.100.72","192.168.100.70","HTTP","185","GET /94 HTTP/1.1 "
"192274","4353.125561000","192.168.100.70","192.168.100.72","HTTP","584","HTTP/1.1 200 OK  (text/html)"
"192294","4353.420047000","192.168.100.70","192.168.100.72","HTTP","584","HTTP/1.1 200 OK  (text/html)"
"192313","4353.555208000","192.168.100.70","192.168.100.72","HTTP","584","HTTP/1.1 200 OK  (text/html)"
"192333","4353.729588000","192.168.100.70","192.168.100.72","HTTP","584","HTTP/1.1 200 OK  (text/html)"
"192352","4353.854939000","192.168.100.70","192.168.100.72","HTTP","584","HTTP/1.1 200 OK  (text/html)"
"192372","4354.140819000","192.168.100.70","192.168.100.72","HTTP","584","HTTP/1.1 200 OK  (text/html)"
"192425","4356.918632000","192.168.100.72","192.168.100.70","HTTP","185","GET /45 HTTP/1.1 "
